id,title,description,label,source,predicted_label
gh562,DORA NIS2 and US Critical Infrastructure Regulations Require Third-Party Supply Chain Risk Management for Software Dependencies,"Regulatory frameworks including DORA for EU financial services, NIS2 for critical infrastructure, and US software security executive orders increasingly mandate formal third-party risk management for software supply chains, driving SBOM generation, provenance verification, and dependency audit requirements across regulated industries.",AV-410,https://www.r3-it.com/blog/supply-chain-attacks-defensive-playbook/,AV-410
gh563,GlassWorm Uses Google Calendar as Backup C2 Channel Making Command Infrastructure Extremely Difficult to Block,"The GlassWorm VS Code extension worm used Google Calendar as a backup command-and-control communication channel in addition to a Solana blockchain wallet, making the malware C2 infrastructure extremely difficult to block because blocking Google Calendar would prevent legitimate developer productivity tool access.",AV-200,https://www.kaspersky.com/blog/supply-chain-attacks-in-2025/55522/,AV-200
gh564,Trojan Source Unicode Characters in Azure Bicep and ARM Templates Alter Cloud Resource Deployment Security Policies,"Security researchers demonstrated Trojan Source attacks in Azure Bicep and ARM template files where hidden Unicode characters alter resource property values, network security group rules, and RBAC role assignments, causing Azure deployments to provision cloud infrastructure with different security configurations from what infrastructure engineers see during template review.",AV-300,https://unit42.paloaltonetworks.com/trojan-source/,AV-300
gh565,Mirai Botnet Exploits Firmware Supply Chain Vulnerabilities in IoT Devices Using Hardcoded Credentials from Unchanged Defaults,"The Mirai botnet exploited a systemic firmware supply chain vulnerability where IoT device manufacturers shipped devices with hardcoded default credentials that users never changed, demonstrating how insecure firmware supply chain practices enable massive-scale botnet recruitment affecting millions of devices across the internet.",AV-400,https://finitestate.io/blog/top-software-supply-chain-threats-2025,AV-400
gh566,Q4 2025 Supply Chain Attacks Exploit Trust Debt in Developer Tooling Identities and Software Distribution Without New Vulnerabilities,"Sygnia Q4 2025 analysis confirmed that successful supply chain attacks consistently exploited trust debt accumulated through implicit trust in developer tooling, package identities, and software distribution channels, succeeding without exploiting new technical vulnerabilities or breaching traditional network perimeters.",AV-410,https://www.sygnia.co/threat-reports-and-advisories/supply-chain-attacks-in-q4-2025/,AV-410
gh567,Trojan Source Unicode Characters in AWS CDK Infrastructure Code Alter IAM Permission Definitions and S3 Bucket Policies,"Security researchers demonstrated Trojan Source attacks in AWS Cloud Development Kit infrastructure code where hidden Unicode characters alter IAM role permission definitions and S3 bucket policy statements, causing AWS deployments to create overly permissive or incorrectly scoped cloud resources invisible during infrastructure code review.",AV-300,https://arxiv.org/abs/2111.11261,AV-300
gh568,Security Researchers Predict 2026 Supply Chain Attacks Will Target Maven RubyGems and NuGet Ecosystems Beyond npm and PyPI,"GitGuardian researchers predicted that 2026 supply chain attack campaigns will expand beyond npm and PyPI to target Maven, RubyGems, and NuGet ecosystems that have weaker security controls, with attacker techniques refined through 2025 campaigns being applied to compromise Java, Ruby, and .NET package ecosystems at scale.",AV-509,https://www.darkreading.com/cyberattacks-data-breaches/supply-chain-worms-in-2026-what-shai-hulud-taught-attackers-and-how-to-prepare,AV-509
gh569,State-Aligned Threat Actors Shift to Targeted Developer Account Compromise and CI/CD Manipulation for Supply Chain Access,"Silobreaker 2025 annual review documented that state-aligned threat groups and cybercriminals shifted toward highly targeted developer account compromises and CI/CD pipeline manipulation for supply chain access, abandoning broad network intrusion in favor of precisely targeted software supply chain attacks for downstream access to multiple organizations simultaneously.",AV-200,https://www.silobreaker.com/blog/cyber-threats/supply-chain-attacks-in-2025-a-month-by-month-summary/,AV-200
gh570,AWS and Cloudflare Service Outages Cause Major Software Supply Chain Disruptions Affecting Organizations Without Malicious Intent,Silobreaker 2025 review documented that significant AWS and Cloudflare outages caused major supply chain disruptions demonstrating that supply chain fragility extends beyond malicious attacks to include availability dependencies on cloud providers and CDN services used as implicit components of modern software delivery pipelines.,AV-400,https://www.silobreaker.com/blog/cyber-threats/supply-chain-attacks-in-2025-a-month-by-month-summary/,AV-400
gh571,Trojan Source Unicode Characters in Pulumi Infrastructure Code Alter Cloud Resource Tags Security Groups and Encryption Settings,"Security researchers demonstrated Trojan Source attacks in Pulumi infrastructure-as-code programs where hidden Unicode characters alter cloud resource tag values, security group ingress rules, and encryption key references, causing cloud deployments to provision resources with different security properties than what engineers see when reviewing Pulumi stack code.",AV-300,https://trojansource.codes,AV-300
gh572,Software Vendor Update Channel Compromise Enables Malicious Updates to Be Pushed to All Customers Simultaneously,"Security researchers documented supply chain attacks targeting software vendor update distribution channels, where compromising the signing infrastructure or update server allows attackers to push malicious updates to all customers simultaneously through the same trusted mechanism used for legitimate software updates.",AV-410,https://www.r3-it.com/blog/supply-chain-attacks-defensive-playbook/,AV-410
gh573,Global Annual Cost of Software Supply Chain Attacks Projected to Reach 138 Billion Dollars by 2031 Driven by Registry Attacks,"Security research projects the global annual cost of software supply chain attacks will reach 138 billion dollars by 2031, driven primarily by attacks on centralized package registries like npm and PyPI that magnify impact by compromising shared components used across millions of dependent applications simultaneously.",AV-200,https://finitestate.io/blog/top-software-supply-chain-threats-2025,AV-200
gh574,SBOM Software Bill of Materials Requirements Emerge as Regulatory Tool to Detect Supply Chain Attack Exposure Across Dependencies,"Software Bill of Materials generation requirements emerging from US executive orders and EU regulations provide organizations with the dependency visibility needed to detect supply chain attack exposure, enabling rapid identification of whether specific compromised packages are present in production software deployments.",AV-509,https://www.r3-it.com/blog/supply-chain-attacks-defensive-playbook/,AV-509
gh575,Trojan Source Unicode Characters in ES Module Import Maps Redirect Browser Module Resolution to Attacker-Controlled CDN URLs,"Security researchers demonstrated Trojan Source attacks in browser ES Module import map JSON files where hidden Unicode characters alter module specifier to URL mappings, causing browsers to load JavaScript modules from attacker-controlled CDN endpoints instead of legitimate sources while appearing to use trusted module URLs in import map review.",AV-300,https://snyk.io/blog/trojan-source/,AV-300
gh576,GlassWorm Drops Zombi Remote Access Trojan Granting Attackers Total Control Over Developer Systems Beyond Credential Theft,"Beyond credential theft and account hijacking, the GlassWorm VS Code extension worm dropped a Remote Access Trojan named Zombi onto infected developer systems, providing attackers with complete persistent access to compromised machines for arbitrary command execution, file exfiltration, and lateral movement into organizational infrastructure.",AV-410,https://www.kaspersky.com/blog/supply-chain-attacks-in-2025/55522/,AV-410
gh577,Ivanti 2025 Report Finds Only One in Three Organizations Feel Prepared to Defend Against Software Supply Chain Threats,"Ivanti 2025 security report found that only one in three organizations feel adequately prepared to defend against software supply chain threats, despite supply chain attacks emerging as a central pillar of adversary strategy with the global cost projected to reach 138 billion dollars annually by 2031.",AV-200,https://www.r3-it.com/blog/supply-chain-attacks-defensive-playbook/,AV-200
gh578,Dynamic Vendor Risk Profiling Required to Replace One-Time Assessments as Supply Chain Attack Frequency Accelerates,"Traditional one-time vendor security assessments are inadequate for modern supply chain attack threats, requiring organizations to implement continuous dynamic vendor risk profiling that monitors package registries, maintainer account status, and dependency integrity in real-time to detect supply chain compromises before they propagate.",AV-509,https://www.r3-it.com/blog/supply-chain-attacks-defensive-playbook/,AV-509
gh579,Trojan Source Unicode Characters in GraphQL Persisted Query Files Alter Query Logic and Data Access Permissions,"Security researchers demonstrated Trojan Source attacks in GraphQL persisted query definition files where hidden Unicode characters alter query field selections and access permission checks, causing GraphQL servers to expose different data fields and bypass authorization filters from what developers see when reviewing persisted query definitions.",AV-300,https://jfrog.com/blog/trojan-source/,AV-300
gh580,Shai-Hulud Attack Creates Exponentially Expanding Graph of Compromised Resources Where Each Secret Becomes a New Attack Node,"GitGuardian documented that the Shai-Hulud supply chain worm created an exponentially expanding graph of compromised resources where each stolen secret became a new node enabling access to additional systems, with stolen npm tokens enabling package backdooring, stolen GitHub tokens granting Actions secrets access, and AI tool credentials enabling environment reconnaissance.",AV-400,https://www.darkreading.com/cyberattacks-data-breaches/supply-chain-worms-in-2026-what-shai-hulud-taught-attackers-and-how-to-prepare,AV-400
gh581,GlassWorm Combines Cryptocurrency Wallet Draining with Account Hijacking for Self-Propagation Across Developer Ecosystems,"The GlassWorm VS Code worm combined three attack objectives simultaneously: draining cryptocurrency wallets for immediate financial gain, hijacking developer accounts for further VS Code extension marketplace spread, and dropping a persistent RAT for long-term access, demonstrating the increasing multi-objective sophistication of supply chain attack campaigns.",AV-410,https://www.kaspersky.com/blog/supply-chain-attacks-in-2025/55522/,AV-410
gh582,Attackers Squat Popular Framework Name Variants on npm Before Official Packages Are Published to Intercept Early Adopters,"Security researchers documented supply chain name squatting attacks where attackers pre-register plausible npm package name variants for anticipated new frameworks and tools before official packages are published, intercepting early adopters who install the package before discovering the legitimate version has a different name.",AV-200,https://github.blog/security/supply-chain-security/securing-the-open-source-supply-chain-across-github/,AV-200
gh583,npm Provenance Attestation Gap Allows Malicious Unsigned Packages to Be Served Alongside Legitimate Signed Versions,"Security researchers documented that npm optional provenance attestation system creates a gap where registries serve both signed and unsigned packages for the same package name, allowing attackers with stolen publish tokens to release malicious unsigned versions that are installed by consumers who do not enforce signature verification.",AV-509,https://words.filippo.io/compromise-survey/,AV-509
gh584,Trojan Source Unicode Characters in OpenTelemetry Configuration Files Redirect Telemetry Data to Attacker-Controlled Collectors,"Security researchers demonstrated Trojan Source attacks in OpenTelemetry configuration files where hidden Unicode characters alter exporter endpoint URLs and sampling rate configurations, causing application telemetry data including traces containing sensitive business logic and user data to be redirected to attacker-controlled collector endpoints.",AV-300,https://checkmarx.com/blog/trojan-source-attack/,AV-300
gh585,Hardware Supply Chain Attacks Manipulate Chips and Firmware During Manufacturing to Insert Persistent Backdoors Before Delivery,"Security researchers documented hardware supply chain attacks where chips and firmware are manipulated during manufacturing or distribution to insert persistent backdoors, with the resulting malicious hardware delivered through legitimate distribution channels to end users who have no way to detect the compromise through standard software security measures.",AV-400,https://www.r3-it.com/blog/supply-chain-attacks-defensive-playbook/,AV-400
gh586,Shai-Hulud Campaign Demonstrates Perpetually Evolving Attack Pattern Iterating Through Versions 1.0 2.0 and 3.0 in Single Year,"The Shai-Hulud supply chain worm demonstrated a perpetually evolving attack pattern releasing versions 1.0, 2.0, and 3.0 within a single year, with each iteration incorporating lessons from defensive responses to previous versions and refining techniques to evade detection measures implemented after earlier campaigns.",AV-410,https://www.sygnia.co/threat-reports-and-advisories/supply-chain-attacks-in-q4-2025/,AV-410
gh587,Nation-State Actors Create Fake Long-Term Open Source Contributor Identities to Eventually Gain Maintainer Access for Supply Chain Attack,"Following the XZ Utils pattern, security researchers documented nation-state actors creating fake long-term contributor identities in popular open source projects, making genuine code contributions over months or years before requesting maintainer access that would enable supply chain attacks with trusted package publication capabilities.",AV-200,https://netlas.io/blog/supply_chain_attack/,AV-200
gh588,Modern Supply Chain Attacks Bypass Network Perimeter Defenses by Exploiting Trust Relationships in Software Distribution,"Security researchers documented that modern supply chain attacks consistently bypass traditional network perimeter defenses by exploiting implicit trust relationships in software distribution channels, with malicious code entering organization networks through legitimate package manager downloads that pass through firewalls and intrusion detection systems without triggering alerts.",AV-509,https://www.sygnia.co/threat-reports-and-advisories/supply-chain-attacks-in-q4-2025/,AV-509
gh589,Trojan Source Unicode Characters in Crossplane Composite Resource Definitions Alter Cloud Infrastructure Composition Logic,"Security researchers demonstrated Trojan Source attacks in Crossplane Composite Resource Definition files where hidden Unicode characters alter composition logic and managed resource specifications, causing Crossplane control planes to provision cloud infrastructure with different configurations from what platform engineering teams see during XRD review.",AV-300,https://portswigger.net/daily-swig/trojan-source-attack,AV-300
gh590,Modern Ransomware Groups Leverage Supply Chain Vulnerabilities to Compromise Multiple Organizations Simultaneously for Maximum Extortion Impact,"Security researchers documented that modern ransomware operations evolved to leverage software supply chain vulnerabilities for simultaneous multi-organization compromise, using compromised shared vendor software or managed service provider infrastructure to deploy ransomware across multiple victim organizations in coordinated attacks that maximize extortion negotiating leverage.",AV-400,https://finitestate.io/blog/top-software-supply-chain-threats-2025,AV-400
gh591,Coordinated 2025 Supply Chain Attack Timeline s1ngularity August Shai-Hulud September GhostAction September GlassWorm October,"Security researchers documented a coordinated 2025 supply chain attack timeline where the s1ngularity Nx compromise in August led to the Shai-Hulud worm in September, followed by the GhostAction PyPI campaign also in September, and then the GlassWorm VS Code worm in October, demonstrating unprecedented coordination between supply chain attack campaigns.",AV-410,https://www.darkreading.com/cyberattacks-data-breaches/supply-chain-worms-in-2026-what-shai-hulud-taught-attackers-and-how-to-prepare,AV-410
gh592,Tiny Transitive npm Package Compromise Cascades to Affect Thousands of Dependent Applications Through Deep Dependency Chains,"Security researchers documented that even tiny npm packages with minimal functionality can cascade to affect thousands of dependent applications through transitive dependency chains, with the left-pad and event-stream incidents demonstrating how compromising a single small package can disrupt the entire JavaScript ecosystem.",AV-200,https://netlas.io/blog/supply_chain_attack/,AV-200
gh593,Trojan Source Unicode Characters in JWT Configuration Files Alter Signing Algorithm and Secret Key Specifications,"Security researchers demonstrated Trojan Source attacks in JWT configuration files where hidden Unicode characters alter signing algorithm specifications and secret key references, potentially causing applications to accept JWTs signed with weaker algorithms or different keys than intended while appearing to enforce strong authentication requirements in configuration review.",AV-300,https://trojansource.codes,AV-300
gh594,Shai-Hulud Worm Initial Access via Developer Account Phishing Before Using Package Systems for Self-Propagation,"The Shai-Hulud supply chain worm used developer account phishing as its initial access vector, compromising individual developer credentials before using the stolen credentials to access package publishing systems and inject the worm into npm packages for automated self-propagation across the broader developer ecosystem.",AV-509,https://netlas.io/blog/supply_chain_attack/,AV-509
gh595,GlassWorm Targets VS Code Fork Ecosystems via Open VSX Registry Affecting Developers Using VSCodium Gitpod and Theia,"The GlassWorm worm specifically targeted the Open VSX Registry used by VS Code forks including VSCodium, Gitpod, and Eclipse Theia in addition to the official Microsoft Extension Marketplace, affecting developers across all major VS Code ecosystem variants who use open source alternatives to Microsoft proprietary extension distribution.",AV-400,https://www.kaspersky.com/blog/supply-chain-attacks-in-2025/55522/,AV-400
gh596,Malicious Transitive Dependencies Installed Without Developer Awareness Through Deep Dependency Chain Inclusion,"Security researchers documented that malicious packages are frequently installed as unintentional transitive dependencies where developers have no awareness of the package presence in their build, with package managers automatically resolving multi-level dependency chains that include attacker-controlled packages several levels removed from any directly specified dependency.",AV-200,https://netlas.io/blog/supply_chain_attack/,AV-200
gh597,Cloud Provider Misconfiguration Causes Unintentional Supply Chain Disruption Equivalent to Deliberate Attack Impact,"Security researchers documented that cloud provider misconfigurations including DNS failures and CDN routing errors cause unintentional supply chain disruptions with impact equivalent to deliberate attack scenarios, demonstrating that supply chain fragility extends to operational failure modes in addition to malicious attack vectors.",AV-410,https://www.silobreaker.com/blog/cyber-threats/supply-chain-attacks-in-2025-a-month-by-month-summary/,AV-410
gh598,Trojan Source Unicode Characters in webpack Configuration Files Alter Bundle Output Paths and Plugin Execution Order,"Security researchers demonstrated Trojan Source attacks in webpack configuration files where hidden Unicode characters alter bundle output directory paths and plugin execution order, causing webpack builds to write output to attacker-accessible locations or execute malicious plugins with elevated build permissions invisible during webpack configuration review.",AV-300,https://jfrog.com/blog/trojan-source/,AV-300
gh599,Code Signing Certificate Theft Enables Malicious Software to Be Distributed with Legitimate Digital Signatures Bypassing OS Security,"Security researchers documented supply chain attacks involving theft of code signing certificates from software vendors, enabling attackers to digitally sign malicious software with legitimate certificates that bypass operating system security warnings and antivirus scanning tools that trust signed executables from known publishers.",AV-509,https://www.r3-it.com/blog/supply-chain-attacks-defensive-playbook/,AV-509
gh600,AI Training Data Supply Chain Poisoning Introduces Backdoors into Machine Learning Models Affecting Downstream Applications,"Security researchers documented AI training data supply chain poisoning attacks where malicious actors introduce carefully crafted poisoned examples into public training datasets, causing models trained on the compromised data to exhibit hidden backdoor behaviors that affect all downstream applications built on the poisoned foundation models.",AV-400,https://finitestate.io/blog/top-software-supply-chain-threats-2025,AV-400
gh601,Mini Shai-Hulud Supply Chain Worm Targets SAP npm Packages Exfiltrating Credentials to ICP Canister and GitHub Repos,"The Mini Shai-Hulud supply chain worm targeted SAP-related npm packages in April 2026, collecting tokens, credentials, API and SSH keys, cloud service secrets, CI/CD system tokens, Kubernetes and Docker configurations, and LLM platform credentials before exfiltrating to both a conventional webhook and an ICP canister endpoint with hardcoded canister ID cjn37-uyaaa-aaaac-qgnva-cai.",AV-410,https://www.theregister.com/security/2026/04/22/another-npm-supply-chain-worm-hits-dev-environments/5220989,AV-410
gh602,Mini Shai-Hulud Worm Steals MetaMask and Phantom Browser Extension Data Plus Solana Ethereum Bitcoin Exodus Wallet Files,"The Mini Shai-Hulud npm worm contained dedicated logic to extract browser extension data associated with MetaMask and Phantom cryptocurrency wallets, alongside local cryptocurrency wallet files including Solana, Ethereum, Bitcoin, Exodus, and Atomic Wallet data, targeting the full spectrum of cryptocurrency assets accessible from compromised developer systems.",AV-410,https://www.theregister.com/security/2026/04/22/another-npm-supply-chain-worm-hits-dev-environments/5220989,AV-410
gh603,PyTorch Lightning PyPI Versions 2.6.2 and 2.6.3 Compromised as Mini Shai-Hulud Extension Bypassing Source Control,"PyTorch Lightning versions 2.6.2 and 2.6.3 were compromised on April 30 2026 when an attacker with stolen PyPI credentials cloned the open source code, injected a malicious payload into a hidden _runtime directory containing a downloader and obfuscated JavaScript payload, and pushed tampered builds directly to PyPI bypassing source control entirely.",AV-400,https://thehackernews.com/2026/04/pytorch-lightning-compromised-in-pypi.html,AV-400
gh604,Lightning PyPI Compromise Downloads Bun JavaScript Runtime to Execute 11MB Obfuscated Credential-Stealing Payload,"The compromised PyTorch Lightning PyPI package initiated an attack chain through a Python start.py script that downloaded and executed the Bun JavaScript runtime, then used it to run an 11MB obfuscated malicious payload router_runtime.js designed to conduct comprehensive credential theft from developer and CI/CD environments.",AV-400,https://thehackernews.com/2026/04/pytorch-lightning-compromised-in-pypi.html,AV-400
gh605,Mini Shai-Hulud Writes Malicious Payload to .claude/settings.json and .vscode/tasks.json for Persistent IDE-Level Execution,"The Mini Shai-Hulud malware payload in the Lightning PyPI compromise wrote malicious payload files to .claude/settings.json and .vscode/tasks.json paths, establishing persistence at the IDE configuration level to ensure malicious code executed automatically whenever developers opened their AI coding assistant or VS Code editor.",AV-410,https://thehackernews.com/2026/04/pytorch-lightning-compromised-in-pypi.html,AV-410
gh606,Mini Shai-Hulud Creates Public GitHub Repository Titled A Mini Shai-Hulud has Appeared as Fallback Exfiltration Channel,"The Mini Shai-Hulud malware used a distinctive public GitHub repository titled A Mini Shai-Hulud has Appeared as a fallback credential exfiltration channel when primary ICP canister exfiltration failed, using stolen GitHub tokens to create and write encrypted credential payloads to the public repository as encrypted data blobs.",AV-410,https://thehackernews.com/2026/04/pytorch-lightning-compromised-in-pypi.html,AV-410
gh607,QLNX Threat Actor Deploys Full Linux Implant with PAM Hooking to Steal npm PyPI AWS Kubernetes and Docker Hub Credentials,"The QLNX threat actor deployed a full-fledged Linux implant combining remote access, stealth, persistence, and credential harvesting in a single payload with minimal detection footprint, using PAM hooking to capture authentication credentials alongside stealing npm, PyPI, AWS, Kubernetes, Docker Hub, environment variables, authentication tokens, and plaintext passwords from compromised developer systems.",AV-400,https://blog.rankiteo.com/pypnpm1778070456-pypi-npm-cyber-attack-may-2026/,AV-400
gh608,QLNX Linux Implant Creates Backdoors in Production Environments via Trojanized Package Updates Reaching Millions of Users,"The QLNX Linux implant established backdoors in production environments through trojanized package updates, with the operational impact including potential malicious updates delivered to millions of end users, persistent backdoors in production cloud infrastructure, and unauthorized access to developer workstations and CI/CD pipeline systems.",AV-400,https://blog.rankiteo.com/pypnpm1778070456-pypi-npm-cyber-attack-may-2026/,AV-400
gh609,TeamPCP Conducts Second Supply Chain Attack Against Checkmarx npm Packages Within Two Months of Initial Compromise,"The TeamPCP threat group conducted a second supply chain attack against Checkmarx npm packages within two months of their initial compromise, demonstrating the persistence and targeting focus of sophisticated supply chain attack groups that return to the same victims with refined techniques after initial detection and remediation.",AV-200,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-200
gh610,CanisterWorm Attack Linked to TeamPCP Group Uses Identical ICP Canister Infrastructure to CanisterSprawl Campaign,"Socket researchers linked CanisterWorm attacks to the TeamPCP threat group based on identical ICP canister command-and-control infrastructure, credential theft methods, and self-propagation techniques observed in the earlier CanisterSprawl campaign, establishing TeamPCP as a persistent multi-campaign supply chain threat actor.",AV-410,https://www.bleepingcomputer.com/news/security/new-npm-supply-chain-attack-self-spreads-to-steal-auth-tokens/,AV-410
gh511b,npm Supply Chain Worm Jumps to PyPI Ecosystem Using .pth-Based Payload When Python Credentials Are Found on Victim System,"A new npm supply chain worm documented by Socket and StepSecurity applied a .pth-based payload to Python packages when PyPI credentials were found on victim developer systems, making this a multi-ecosystem attack that automatically jumped from the JavaScript to Python package ecosystem using whatever credentials were available on the compromised machine.",AV-509,https://www.bleepingcomputer.com/news/security/new-npm-supply-chain-attack-self-spreads-to-steal-auth-tokens/,AV-509
gh612,Socket Advises Auditing npm Packages for Same public.pem File Webhook Host or postinstall Pattern as IoC for Worm Infection,"Socket security researchers advised organizations to audit their npm environments for indicators of compromise including packages sharing the same public.pem file, identical webhook host endpoints, or matching postinstall execution patterns as reliable indicators that additional npm packages may be infected with the same supply chain worm payload.",AV-410,https://www.bleepingcomputer.com/news/security/new-npm-supply-chain-attack-self-spreads-to-steal-auth-tokens/,AV-410
gh613,intercom-client PyPI Package Compromised Alongside Lightning in Coordinated Mini Shai-Hulud Supply Chain Campaign,"The intercom-client PyPI package was compromised alongside PyTorch Lightning versions 2.6.2 and 2.6.3 in a coordinated Mini Shai-Hulud supply chain campaign, demonstrating that the April 2026 attack targeted multiple high-value Python packages simultaneously to maximize credential theft reach across the Python developer ecosystem.",AV-400,https://thehackernews.com/2026/04/pytorch-lightning-compromised-in-pypi.html,AV-400
gh614,Trojan Source Unicode Characters in .env Environment Configuration Files Alter Variable Names and Secret Values,"Security researchers demonstrated Trojan Source attacks in .env environment configuration files where hidden Unicode characters alter environment variable names and values, causing applications to read different secret values and configuration parameters than what developers see when reviewing environment files during security audits and code reviews.",AV-300,https://trojansource.codes,AV-300
gh615,PyPI Suspends New User Registrations and Package Uploads in May 2023 Due to Significant Increase in Malicious Package Activity,"PyPI suspended new user registrations and package uploads in May 2023 in response to a significant increase in malicious package submissions, demonstrating that supply chain attacks on centralized registries had reached a scale requiring emergency measures to protect the Python developer community from automated malicious package campaigns.",AV-200,https://arxiv.org/pdf/2307.09087,AV-200
gh616,Hitchhiker Guide Research Documents Arbitrary Code Execution via Malicious Package Distribution with Evasion Techniques,"Academic research titled The Hitchhiker Guide to Malicious Third-Party Dependencies documented how attackers achieve Arbitrary Code Execution through distribution of malicious packages, analyzing evasion techniques including delayed execution, environment detection, and obfuscation that allow malicious packages to bypass automated security scanning in package registries.",AV-400,https://arxiv.org/pdf/2307.09087,AV-400
gh617,Open Source Software Comprising Up to 98 Percent of Modern Codebases Creates Systemic Supply Chain Attack Risk for Global Infrastructure,"Academic research citing Linux Foundation data documented that open source software accounts for up to 98 percent of modern application codebases, establishing that supply chain attacks on widely-used open source packages represent a systemic risk to global software infrastructure requiring national security-level attention and coordinated defensive response.",AV-509,https://arxiv.org/pdf/2307.09087,AV-509
gh618,Mini Shai-Hulud Targets SAP Enterprise npm Packages to Access Enterprise Resource Planning System Credentials and Cloud Infrastructure,"The Mini Shai-Hulud supply chain worm specifically targeted SAP-related npm packages used in enterprise resource planning system integrations, seeking to harvest credentials for SAP cloud services, enterprise APIs, and connected business infrastructure that would provide access to sensitive financial and operational data in large enterprise organizations.",AV-410,https://www.theregister.com/2026/04/30/supply_chain_attacks_sap_npm_packages/,AV-410
gh619,pgserve CanisterSprawl Worm Bumps Patch Version of Every Package Victim Can Publish to Disguise Malicious Republication,"The pgserve CanisterSprawl worm used a sophisticated version bumping strategy where for each npm package the victim had publish access to, it incremented the patch version number before injecting the malicious payload and republishing, making compromised versions appear as legitimate routine maintenance updates to both developers and automated dependency management tools.",AV-200,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-200
gh620,Trojan Source Unicode Characters in Prisma Database Schema Files Alter Model Definitions and Access Control Relations,"Security researchers demonstrated Trojan Source attacks in Prisma database schema files where hidden Unicode characters alter data model field definitions and relation configurations, causing generated Prisma client code to expose different data access patterns and bypass row-level security controls from what database engineers intend during schema design review.",AV-300,https://arxiv.org/abs/2111.11261,AV-300
gh621,Shai-Hulud and Mini Shai-Hulud Extract Secrets from GitHub Actions Runner Worker Memory Using Advanced Memory Scanning Techniques,"Both Shai-Hulud and Mini Shai-Hulud supply chain worms implemented advanced techniques to extract secrets from GitHub Actions Runner Worker process memory, scanning process memory spaces for plaintext credential patterns including API keys, tokens, and passwords that CI/CD systems temporarily hold in memory during workflow execution.",AV-410,https://www.trendmicro.com/en_us/research/25/i/npm-supply-chain-attack.html,AV-410
gh622,Mini Shai-Hulud PHP Payload Mirrors Broader Tradecraft Including Install-Time Execution Bun Runtime and Heavily Obfuscated JavaScript,"The Mini Shai-Hulud PHP payload found in the Lightning and SAP npm compromises mirrored the broader Mini Shai-Hulud tradecraft across recent npm and PyPI compromises including install-time execution, Bun-based payload launch, heavily obfuscated JavaScript, and credential harvesting from developer and CI/CD environments with encrypted exfiltration.",AV-400,https://thehackernews.com/2026/04/pytorch-lightning-compromised-in-pypi.html,AV-400
gh623,Namastex.ai npm Packages Linked to CanisterSprawl via Identical Install-Time Execution Credential Theft and ICP Canister Exfiltration,"Socket investigation linked compromised Namastex.ai npm packages to the CanisterSprawl campaign based on identical core methods including install-time execution, credential theft targeting developer environment secrets, off-host exfiltration to canister-backed ICP infrastructure, and self-propagation logic that infected additional npm packages using stolen publish tokens.",AV-200,https://blog.gitguardian.com/three-supply-chain-campaigns-hit-npm-pypi-and-docker-hub-in-48-hours/,AV-200
gh624,Supply Chain Malware Specifically Targets Kubernetes Service Account Tokens and kubeconfig Files for Container Orchestration Access,"Multiple supply chain attack campaigns documented in 2025 and 2026 specifically targeted Kubernetes service account tokens and kubeconfig configuration files, providing attackers with access to container orchestration infrastructure used to run production workloads, enabling lateral movement into Kubernetes clusters hosting sensitive applications.",AV-509,https://blog.rankiteo.com/pypnpm1778070456-pypi-npm-cyber-attack-may-2026/,AV-509
gh625,Trojan Source Unicode Characters in Liquibase Database Migration Scripts Alter SQL Statements and Schema Change Definitions,"Security researchers demonstrated Trojan Source attacks in Liquibase database migration scripts where hidden Unicode characters alter SQL statement content and schema change definitions, causing database migration tools to execute different SQL operations from what database administrators and developers review in changeset files.",AV-300,https://portswigger.net/daily-swig/trojan-source-attack,AV-300
gh626,Shai-Hulud Worm Clones All Private Repositories to Attacker-Controlled Accounts Using Stolen GitHub Access Tokens,"The Shai-Hulud worm used stolen GitHub access tokens to authenticate to the GitHub API, identify all repositories including private ones accessible to the compromised account, clone private repositories to attacker-controlled accounts, and create new branches with malicious workflows to automate ongoing data theft from the victim organization.",AV-410,https://www.trendmicro.com/en_us/research/25/i/npm-supply-chain-attack.html,AV-410
gh627,Automated Bot Accounts Create Thousands of PyPI Maintainer Accounts to Upload Malicious Packages at Industrial Scale,"Security researchers documented automated bot account creation campaigns that registered thousands of PyPI maintainer accounts to upload malicious packages at industrial scale, forcing PyPI to implement email verification, CAPTCHA challenges, and new account rate limiting to combat automated malicious package registration campaigns.",AV-200,https://arxiv.org/pdf/2307.09087,AV-200
gh628,QLNX Linux Implant Hooks PAM Authentication System to Capture All Passwords Entered on Compromised Developer Systems,"The QLNX Linux implant deployed by supply chain attacks hooked the Pluggable Authentication Module system to intercept and capture all passwords entered on compromised developer machines including sudo authentication, SSH login passwords, and application authentication, providing comprehensive credential harvesting beyond stored credential files.",AV-400,https://blog.rankiteo.com/pypnpm1778070456-pypi-npm-cyber-attack-may-2026/,AV-400
